F1,nobail_no,F3,F4,prefix,F5
83825,1001033912,6,4,100,5
83826,1001033913,6,4,100,5
83827,1001033914,6,4,100,5
83828,1001033915,6,4,100,5
83829,1001033916,6,4,100,5
83830,1001033917,6,4,100,5
83831,1001033918,6,4,100,5
83832,1001033919,6,4,100,5
83833,1001033920,6,4,100,5
83834,1001033921,6,4,100,5
83835,1001033922,6,4,100,5
83836,1001033923,6,4,100,5
83837,1001033924,6,4,100,5
83838,1001033925,6,4,100,5
83839,1001033926,6,4,100,5
83840,1001033927,6,4,100,5
83841,1001033928,6,4,100,5
83842,1001033929,6,4,100,5
83843,1001033930,6,4,100,5
83844,1001033931,6,4,100,5
83845,1001033932,6,4,100,5
83846,1001033933,6,4,100,5
83847,1001033934,6,4,100,5
83848,1001033935,6,4,100,5
83849,1001033936,6,4,100,5
83850,1001033937,6,4,100,5
83851,1001033938,6,4,100,5
83852,1001033939,6,4,100,5
83853,1001033940,6,4,100,5
83854,1001033941,6,4,100,5
83855,1001033942,6,4,100,5
83856,1001033943,6,4,100,5
83857,1001033944,6,4,100,5
83858,1001033945,6,4,100,5
83859,1001033946,6,4,100,5
83860,1001033947,6,4,100,5
83861,1001033948,6,4,100,5
83862,1001033949,6,4,100,5
83863,1001033950,6,4,100,5
83864,1001033951,6,4,100,5
83865,1001033952,6,4,100,5
83866,1001033953,6,4,100,5
83867,1001033954,6,4,100,5
83868,1001033955,6,4,100,5
83869,1001033956,6,4,100,5
83870,1001033957,6,4,100,5
83871,1001033958,6,4,100,5
83872,1001033959,6,4,100,5
83873,1001033960,6,4,100,5
83874,1001033961,6,4,100,5
83875,1001033962,6,4,100,5
83876,1001033963,6,4,100,5
83877,1001033964,6,4,100,5
83878,1001033965,6,4,100,5
83879,1001033966,6,4,100,5
83880,1001033967,6,4,100,5
83881,1001033968,6,4,100,5
83882,1001033969,6,4,100,5
83883,1001033970,6,4,100,5
83884,1001033971,6,4,100,5
83885,1001033972,6,4,100,5
83886,1001033973,6,4,100,5
83887,1001033974,6,4,100,5
83888,1001033975,6,4,100,5
83889,1001033976,6,4,100,5
83890,1001033977,6,4,100,5
83891,1001033978,6,4,100,5
83892,1001033979,6,4,100,5
83893,1001033980,6,4,100,5
83894,1001033981,6,4,100,5
83895,1001033982,6,4,100,5
83896,1001033983,6,4,100,5
83897,1001033984,6,4,100,5
83898,1001033985,6,4,100,5
83899,1001033986,6,4,100,5
83900,1001033987,6,4,100,5
83901,1001033988,6,4,100,5
83902,1001033989,6,4,100,5
83903,1001033990,6,4,100,5
83904,1001033991,6,4,100,5
83905,1001033992,6,4,100,5
83906,1001033993,6,4,100,5
83907,1001033994,6,4,100,5
83908,1001033995,6,4,100,5
83909,1001033996,6,4,100,5
83910,1001033997,6,4,100,5
83911,1001033998,6,4,100,5
83912,1001033999,6,4,100,5
83913,1001034000,6,4,100,5
83914,1001034001,6,4,100,5
83915,1001034002,6,4,100,5
83916,1001034003,6,4,100,5
83917,1001034004,6,4,100,5
83918,1001034005,6,4,100,5
83919,1001034006,6,4,100,5
83920,1001034007,6,4,100,5
83921,1001034008,6,4,100,5
83922,1001034009,6,4,100,5
83923,1001034010,6,4,100,5
83924,1001034011,6,4,100,5
83925,1001034012,6,4,100,5
83926,1001034013,6,4,100,5
83927,1001034014,6,4,100,5
83928,1001034015,6,4,100,5
83929,1001034016,6,4,100,5
83930,1001034017,6,4,100,5
83931,1001034018,6,4,100,5
83932,1001034019,6,4,100,5
83933,1001034020,6,4,100,5
83934,1001034021,6,4,100,5
83935,1001034022,6,4,100,5
83936,1001034023,6,4,100,5
83937,1001034024,6,4,100,5
83938,1001034025,6,4,100,5
83939,1001034026,6,4,100,5
83940,1001034027,6,4,100,5
83941,1001034028,6,4,100,5
83942,1001034029,6,4,100,5
83943,1001034030,6,4,100,5
83944,1001034031,6,4,100,5
83945,1001034032,6,4,100,5
83946,1001034033,6,4,100,5
83947,1001034034,6,4,100,5
83948,1001034035,6,4,100,5
83949,1001034036,6,4,100,5
83950,1001034037,6,4,100,5
83951,1001034038,6,4,100,5
83952,1001034039,6,4,100,5
83953,1001034040,6,4,100,5
83954,1001034041,6,4,100,5
83955,1001034042,6,4,100,5
83956,1001034043,6,4,100,5
83957,1001034044,6,4,100,5
83958,1001034045,6,4,100,5
83959,1001034046,6,4,100,5
83960,1001034047,6,4,100,5
83961,1001034048,6,4,100,5
83962,1001034049,6,4,100,5
83963,1001034050,6,4,100,5
83964,1001034051,6,4,100,5
83965,1001034052,6,4,100,5
83966,1001034053,6,4,100,5
83967,1001034054,6,4,100,5
83968,1001034055,6,4,100,5
83969,1001034056,6,4,100,5
83970,1001034057,6,4,100,5
83971,1001034058,6,4,100,5
83972,1001034059,6,4,100,5
83973,1001034060,6,4,100,5
83974,1001034061,6,4,100,5
83975,1001034062,6,4,100,5
83976,1001034063,6,4,100,5
83977,1001034064,6,4,100,5
83978,1001034065,6,4,100,5
83979,1001034066,6,4,100,5
83980,1001034067,6,4,100,5
83981,1001034068,6,4,100,5
83982,1001034069,6,4,100,5
83983,1001034070,6,4,100,5
83984,1001034071,6,4,100,5
83985,1001034072,6,4,100,5
83986,1001034073,6,4,100,5
83987,1001034074,6,4,100,5
83988,1001034075,6,4,100,5
83989,1001034076,6,4,100,5
83990,1001034077,6,4,100,5
83991,1001034078,6,4,100,5
83992,1001034079,6,4,100,5
83993,1001034080,6,4,100,5
83994,1001034081,6,4,100,5
83995,1001034082,6,4,100,5
83996,1001034083,6,4,100,5
83997,1001034084,6,4,100,5
83998,1001034085,6,4,100,5
83999,1001034086,6,4,100,5
84000,1001034087,6,4,100,5
84001,1001034088,6,4,100,5
84002,1001034089,6,4,100,5
84003,1001034090,6,4,100,5
84004,1001034091,6,4,100,5
84005,1001034092,6,4,100,5
84006,1001034093,6,4,100,5
84007,1001034094,6,4,100,5
84008,1001034095,6,4,100,5
84009,1001034096,6,4,100,5
84010,1001034097,6,4,100,5
84011,1001034098,6,4,100,5
84012,1001034099,6,4,100,5
84013,1001034100,6,4,100,5
84014,1001034101,6,4,100,5
84015,1001034102,6,4,100,5
84016,1001034103,6,4,100,5
84017,1001034104,6,4,100,5
84018,1001034105,6,4,100,5
84019,1001034106,6,4,100,5
84020,1001034107,6,4,100,5
84021,1001034108,6,4,100,5
84022,1001034109,6,4,100,5
84023,1001034110,6,4,100,5
84024,1001034111,6,4,100,5
84025,1001034112,6,4,100,5
84026,1001034113,6,4,100,5
84027,1001034114,6,4,100,5
84028,1001034115,6,4,100,5
84029,1001034116,6,4,100,5
84030,1001034117,6,4,100,5
84031,1001034118,6,4,100,5
84032,1001034119,6,4,100,5
84033,1001034120,6,4,100,5
84034,1001034121,6,4,100,5
84035,1001034122,6,4,100,5
84036,1001034123,6,4,100,5
84037,1001034124,6,4,100,5
84038,1001034125,6,4,100,5
84039,1001034126,6,4,100,5
84040,1001034127,6,4,100,5
84041,1001034128,6,4,100,5
84042,1001034129,6,4,100,5
84043,1001034130,6,4,100,5
84044,1001034131,6,4,100,5
84045,1001034132,6,4,100,5
84046,1001034133,6,4,100,5
84047,1001034134,6,4,100,5
84048,1001034135,6,4,100,5
84049,1001034136,6,4,100,5
84050,1001034137,6,4,100,5
84051,1001034138,6,4,100,5
84052,1001034139,6,4,100,5
84053,1001034140,6,4,100,5
84054,1001034141,6,4,100,5
84055,1001034142,6,4,100,5
84056,1001034143,6,4,100,5
84057,1001034144,6,4,100,5
84058,1001034145,6,4,100,5
84059,1001034146,6,4,100,5
84060,1001034147,6,4,100,5
84061,1001034148,6,4,100,5
84062,1001034149,6,4,100,5
84063,1001034150,6,4,100,5
84064,1001034151,6,4,100,5
84065,1001034152,6,4,100,5
84066,1001034153,6,4,100,5
84067,1001034154,6,4,100,5
84068,1001034155,6,4,100,5
84069,1001034156,6,4,100,5
84070,1001034157,6,4,100,5
84071,1001034158,6,4,100,5
84072,1001034159,6,4,100,5
84073,1001034160,6,4,100,5
84074,1001034161,6,4,100,5
84075,1001034162,6,4,100,5
84076,1001034163,6,4,100,5
84077,1001034164,6,4,100,5
84078,1001034165,6,4,100,5
84079,1001034166,6,4,100,5
84080,1001034167,6,4,100,5
84081,1001034168,6,4,100,5
84082,1001034169,6,4,100,5
84083,1001034170,6,4,100,5
84084,1001034171,6,4,100,5
84085,1001034172,6,4,100,5
84086,1001034173,6,4,100,5
84087,1001034174,6,4,100,5
84088,1001034175,6,4,100,5
84089,1001034176,6,4,100,5
84090,1001034177,6,4,100,5
84091,1001034178,6,4,100,5
84092,1001034179,6,4,100,5
84093,1001034180,6,4,100,5
84094,1001034181,6,4,100,5
84095,1001034182,6,4,100,5
84096,1001034183,6,4,100,5
84097,1001034184,6,4,100,5
84098,1001034185,6,4,100,5
84099,1001034186,6,4,100,5
84100,1001034187,6,4,100,5
84101,1001034188,6,4,100,5
84102,1001034189,6,4,100,5
84103,1001034190,6,4,100,5
84104,1001034191,6,4,100,5
84105,1001034192,6,4,100,5
84106,1001034193,6,4,100,5
84107,1001034194,6,4,100,5
84108,1001034195,6,4,100,5
84109,1001034196,6,4,100,5
84110,1001034197,6,4,100,5
84111,1001034198,6,4,100,5
84112,1001034199,6,4,100,5
84113,1001034200,6,4,100,5
84114,1001034201,6,4,100,5
84115,1001034202,6,4,100,5
84116,1001034203,6,4,100,5
84117,1001034204,6,4,100,5
84118,1001034205,6,4,100,5
84119,1001034206,6,4,100,5
84120,1001034207,6,4,100,5
84121,1001034208,6,4,100,5
84122,1001034209,6,4,100,5
84123,1001034210,6,4,100,5
84124,1001034211,6,4,100,5
84125,1001034212,6,4,100,5
84126,1001034213,6,4,100,5
84127,1001034214,6,4,100,5
84128,1001034215,6,4,100,5
84129,1001034216,6,4,100,5
84130,1001034217,6,4,100,5
84131,1001034218,6,4,100,5
84132,1001034219,6,4,100,5
84133,1001034220,6,4,100,5
84134,1001034221,6,4,100,5
84135,1001034222,6,4,100,5
84136,1001034223,6,4,100,5
84137,1001034224,6,4,100,5
84138,1001034225,6,4,100,5
84139,1001034226,6,4,100,5
84140,1001034227,6,4,100,5
84141,1001034228,6,4,100,5
84142,1001034229,6,4,100,5
84143,1001034230,6,4,100,5
84144,1001034231,6,4,100,5
84145,1001034232,6,4,100,5
84146,1001034233,6,4,100,5
84147,1001034234,6,4,100,5
84148,1001034235,6,4,100,5
84149,1001034236,6,4,100,5
84150,1001034237,6,4,100,5
84151,1001034238,6,4,100,5
84152,1001034239,6,4,100,5
84153,1001034240,6,4,100,5
84154,1001034241,6,4,100,5
84155,1001034242,6,4,100,5
84156,1001034243,6,4,100,5
84157,1001034244,6,4,100,5
84158,1001034245,6,4,100,5
84159,1001034246,6,4,100,5
84160,1001034247,6,4,100,5
84161,1001034248,6,4,100,5
84162,1001034249,6,4,100,5
84163,1001034250,6,4,100,5
84164,1001034251,6,4,100,5
84165,1001034252,6,4,100,5
84166,1001034253,6,4,100,5
84167,1001034254,6,4,100,5
84168,1001034255,6,4,100,5
84169,1001034256,6,4,100,5
84170,1001034257,6,4,100,5
84171,1001034258,6,4,100,5
84172,1001034259,6,4,100,5
84173,1001034260,6,4,100,5
84174,1001034261,6,4,100,5
84175,1001034262,6,4,100,5
84176,1001034263,6,4,100,5
84177,1001034264,6,4,100,5
84178,1001034265,6,4,100,5
84179,1001034266,6,4,100,5
84180,1001034267,6,4,100,5
84181,1001034268,6,4,100,5
84182,1001034269,6,4,100,5
84183,1001034270,6,4,100,5
84184,1001034271,6,4,100,5
84185,1001034272,6,4,100,5
84186,1001034273,6,4,100,5
84187,1001034274,6,4,100,5
84188,1001034275,6,4,100,5
84189,1001034276,6,4,100,5
84190,1001034277,6,4,100,5
84191,1001034278,6,4,100,5
84192,1001034279,6,4,100,5
84193,1001034280,6,4,100,5
84194,1001034281,6,4,100,5
84195,1001034282,6,4,100,5
84196,1001034283,6,4,100,5
84197,1001034284,6,4,100,5
84198,1001034285,6,4,100,5
84199,1001034286,6,4,100,5
84200,1001034287,6,4,100,5
84201,1001034288,6,4,100,5
84202,1001034289,6,4,100,5
84203,1001034290,6,4,100,5
84204,1001034291,6,4,100,5
84205,1001034292,6,4,100,5
84206,1001034293,6,4,100,5
84207,1001034294,6,4,100,5
84208,1001034295,6,4,100,5
84209,1001034296,6,4,100,5
84210,1001034297,6,4,100,5
84211,1001034298,6,4,100,5
84212,1001034299,6,4,100,5
84213,1001034300,6,4,100,5
84214,1001034301,6,4,100,5
84215,1001034302,6,4,100,5
84216,1001034303,6,4,100,5
84217,1001034304,6,4,100,5
84218,1001034305,6,4,100,5
84219,1001034306,6,4,100,5
84220,1001034307,6,4,100,5
84221,1001034308,6,4,100,5
84222,1001034309,6,4,100,5
84223,1001034310,6,4,100,5
84224,1001034311,6,4,100,5
84225,1001034312,6,4,100,5
84226,1001034313,6,4,100,5
84227,1001034314,6,4,100,5
84228,1001034315,6,4,100,5
84229,1001034316,6,4,100,5
84230,1001034317,6,4,100,5
84231,1001034318,6,4,100,5
84232,1001034319,6,4,100,5
84233,1001034320,6,4,100,5
84234,1001034321,6,4,100,5
84235,1001034322,6,4,100,5
84236,1001034323,6,4,100,5
84237,1001034324,6,4,100,5
84238,1001034325,6,4,100,5
84239,1001034326,6,4,100,5
84240,1001034327,6,4,100,5
84241,1001034328,6,4,100,5
84242,1001034329,6,4,100,5
84243,1001034330,6,4,100,5
84244,1001034331,6,4,100,5
84245,1001034332,6,4,100,5
84246,1001034333,6,4,100,5
84247,1001034334,6,4,100,5
84248,1001034335,6,4,100,5
84249,1001034336,6,4,100,5
84250,1001034337,6,4,100,5
84251,1001034338,6,4,100,5
84252,1001034339,6,4,100,5
84253,1001034340,6,4,100,5
84254,1001034341,6,4,100,5
84255,1001034342,6,4,100,5
84256,1001034343,6,4,100,5
84257,1001034344,6,4,100,5
84258,1001034345,6,4,100,5
84259,1001034346,6,4,100,5
84260,1001034347,6,4,100,5
84261,1001034348,6,4,100,5
84262,1001034349,6,4,100,5
84263,1001034350,6,4,100,5
84264,1001034351,6,4,100,5
84265,1001034352,6,4,100,5
84266,1001034353,6,4,100,5
84267,1001034354,6,4,100,5
84268,1001034355,6,4,100,5
84269,1001034356,6,4,100,5
84270,1001034357,6,4,100,5
84271,1001034358,6,4,100,5
84272,1001034359,6,4,100,5
84273,1001034360,6,4,100,5
84274,1001034361,6,4,100,5
84275,1001034362,6,4,100,5
84276,1001034363,6,4,100,5
84277,1001034364,6,4,100,5
84278,1001034365,6,4,100,5
84279,1001034366,6,4,100,5
84280,1001034367,6,4,100,5
84281,1001034368,6,4,100,5
84282,1001034369,6,4,100,5
84283,1001034370,6,4,100,5
84284,1001034371,6,4,100,5
84285,1001034372,6,4,100,5
84286,1001034373,6,4,100,5
84287,1001034374,6,4,100,5
84288,1001034375,6,4,100,5
84289,1001034376,6,4,100,5
84290,1001034377,6,4,100,5
84291,1001034378,6,4,100,5
84292,1001034379,6,4,100,5
84293,1001034380,6,4,100,5
84294,1001034381,6,4,100,5
84295,1001034382,6,4,100,5
84296,1001034383,6,4,100,5
84297,1001034384,6,4,100,5
84298,1001034385,6,4,100,5
84299,1001034386,6,4,100,5
84300,1001034387,6,4,100,5
84301,1001034388,6,4,100,5
84302,1001034389,6,4,100,5
84303,1001034390,6,4,100,5
84304,1001034391,6,4,100,5
84305,1001034392,6,4,100,5
84306,1001034393,6,4,100,5
84307,1001034394,6,4,100,5
84308,1001034395,6,4,100,5
84309,1001034396,6,4,100,5
84310,1001034397,6,4,100,5
84311,1001034398,6,4,100,5
84312,1001034399,6,4,100,5
84313,1001034400,6,4,100,5
84314,1001034401,6,4,100,5
84315,1001034402,6,4,100,5
84316,1001034403,6,4,100,5
84317,1001034404,6,4,100,5
84318,1001034405,6,4,100,5
84319,1001034406,6,4,100,5
84320,1001034407,6,4,100,5
84321,1001034408,6,4,100,5
84322,1001034409,6,4,100,5
84323,1001034410,6,4,100,5
84324,1001034411,6,4,100,5
84325,1001034412,6,4,100,5
84326,1001034413,6,4,100,5
84327,1001034414,6,4,100,5
84328,1001034415,6,4,100,5
84329,1001034416,6,4,100,5
84330,1001034417,6,4,100,5
84331,1001034418,6,4,100,5
84332,1001034419,6,4,100,5
84333,1001034420,6,4,100,5
84334,1001034421,6,4,100,5
84335,1001034422,6,4,100,5
84336,1001034423,6,4,100,5
84337,1001034424,6,4,100,5
84338,1001034425,6,4,100,5
84339,1001034426,6,4,100,5
84340,1001034427,6,4,100,5
84341,1001034428,6,4,100,5
84342,1001034429,6,4,100,5
84343,1001034430,6,4,100,5
84344,1001034431,6,4,100,5
84345,1001034432,6,4,100,5
84346,1001034433,6,4,100,5
84347,1001034434,6,4,100,5
84348,1001034435,6,4,100,5
84349,1001034436,6,4,100,5
84350,1001034437,6,4,100,5
84351,1001034438,6,4,100,5
84352,1001034439,6,4,100,5
84353,1001034440,6,4,100,5
84354,1001034441,6,4,100,5
84355,1001034442,6,4,100,5
84356,1001034443,6,4,100,5
84357,1001034444,6,4,100,5
84358,1001034445,6,4,100,5
84359,1001034446,6,4,100,5
84360,1001034447,6,4,100,5
84361,1001034448,6,4,100,5
84362,1001034449,6,4,100,5
84363,1001034450,6,4,100,5
84364,1001034451,6,4,100,5
84365,1001034452,6,4,100,5
84366,1001034453,6,4,100,5
84367,1001034454,6,4,100,5
84368,1001034455,6,4,100,5
84369,1001034456,6,4,100,5
84370,1001034457,6,4,100,5
84371,1001034458,6,4,100,5
84372,1001034459,6,4,100,5
84373,1001034460,6,4,100,5
84374,1001034461,6,4,100,5
84375,1001034462,6,4,100,5
84376,1001034463,6,4,100,5
84377,1001034464,6,4,100,5
84378,1001034465,6,4,100,5
84379,1001034466,6,4,100,5
84380,1001034467,6,4,100,5
84381,1001034468,6,4,100,5
84382,1001034469,6,4,100,5
84383,1001034470,6,4,100,5
84384,1001034471,6,4,100,5
84385,1001034472,6,4,100,5
84386,1001034473,6,4,100,5
84387,1001034474,6,4,100,5
84388,1001034475,6,4,100,5
84389,1001034476,6,4,100,5
84390,1001034477,6,4,100,5
84391,1001034478,6,4,100,5
84392,1001034479,6,4,100,5
84393,1001034480,6,4,100,5
84394,1001034481,6,4,100,5
84395,1001034482,6,4,100,5
84396,1001034483,6,4,100,5
84397,1001034484,6,4,100,5
84398,1001034485,6,4,100,5
84399,1001034486,6,4,100,5
84400,1001034487,6,4,100,5
84401,1001034488,6,4,100,5
84402,1001034489,6,4,100,5
84403,1001034490,6,4,100,5
84404,1001034491,6,4,100,5
84405,1001034492,6,4,100,5
84406,1001034493,6,4,100,5
84407,1001034494,6,4,100,5
84408,1001034495,6,4,100,5
84409,1001034496,6,4,100,5
84410,1001034497,6,4,100,5
84411,1001034498,6,4,100,5
84412,1001034499,6,4,100,5
84413,1001034500,6,4,100,5
84414,1001034501,6,4,100,5
84415,1001034502,6,4,100,5
84416,1001034503,6,4,100,5
84417,1001034504,6,4,100,5
84418,1001034505,6,4,100,5
84419,1001034506,6,4,100,5
84420,1001034507,6,4,100,5
84421,1001034508,6,4,100,5
84422,1001034509,6,4,100,5
84423,1001034510,6,4,100,5
84424,1001034511,6,4,100,5
84425,1001034512,6,4,100,5
84426,1001034513,6,4,100,5
84427,1001034514,6,4,100,5
84428,1001034515,6,4,100,5
84429,1001034516,6,4,100,5
84430,1001034517,6,4,100,5
84431,1001034518,6,4,100,5
84432,1001034519,6,4,100,5
84433,1001034520,6,4,100,5
84434,1001034521,6,4,100,5
84435,1001034522,6,4,100,5
84436,1001034523,6,4,100,5
84437,1001034524,6,4,100,5
84438,1001034525,6,4,100,5
84439,1001034526,6,4,100,5
84440,1001034527,6,4,100,5
84441,1001034528,6,4,100,5
84442,1001034529,6,4,100,5
84443,1001034530,6,4,100,5
84444,1001034531,6,4,100,5
84445,1001034532,6,4,100,5
84446,1001034533,6,4,100,5
84447,1001034534,6,4,100,5
84448,1001034535,6,4,100,5
84449,1001034536,6,4,100,5
84450,1001034537,6,4,100,5
84451,1001034538,6,4,100,5
84452,1001034539,6,4,100,5
84453,1001034540,6,4,100,5
84454,1001034541,6,4,100,5
84455,1001034542,6,4,100,5
84456,1001034543,6,4,100,5
84457,1001034544,6,4,100,5
84458,1001034545,6,4,100,5
84459,1001034546,6,4,100,5
84460,1001034547,6,4,100,5
84461,1001034548,6,4,100,5
84462,1001034549,6,4,100,5
84463,1001034550,6,4,100,5
84464,1001034551,6,4,100,5
84465,1001034552,6,4,100,5
84466,1001034553,6,4,100,5
84467,1001034554,6,4,100,5
84468,1001034555,6,4,100,5
84469,1001034556,6,4,100,5
84470,1001034557,6,4,100,5
84471,1001034558,6,4,100,5
84472,1001034559,6,4,100,5
84473,1001034560,6,4,100,5
84474,1001034561,6,4,100,5
84475,1001034562,6,4,100,5
84476,1001034563,6,4,100,5
84477,1001034564,6,4,100,5
84478,1001034565,6,4,100,5
84479,1001034566,6,4,100,5
84480,1001034567,6,4,100,5
84481,1001034568,6,4,100,5
84482,1001034569,6,4,100,5
84483,1001034570,6,4,100,5
84484,1001034571,6,4,100,5
84485,1001034572,6,4,100,5
84486,1001034573,6,4,100,5
84487,1001034574,6,4,100,5
84488,1001034575,6,4,100,5
84489,1001034576,6,4,100,5
84490,1001034577,6,4,100,5
84491,1001034578,6,4,100,5
84492,1001034579,6,4,100,5
84493,1001034580,6,4,100,5
84494,1001034581,6,4,100,5
84495,1001034582,6,4,100,5
84496,1001034583,6,4,100,5
84497,1001034584,6,4,100,5
84498,1001034585,6,4,100,5
84499,1001034586,6,4,100,5
84500,1001034587,6,4,100,5
84501,1001034588,6,4,100,5
84502,1001034589,6,4,100,5
84503,1001034590,6,4,100,5
84504,1001034591,6,4,100,5
84505,1001034592,6,4,100,5
84506,1001034593,6,4,100,5
84507,1001034594,6,4,100,5
84508,1001034595,6,4,100,5
84509,1001034596,6,4,100,5
84510,1001034597,6,4,100,5
84511,1001034598,6,4,100,5
84512,1001034599,6,4,100,5
84513,1001034600,6,4,100,5
84514,1001034601,6,4,100,5
84515,1001034602,6,4,100,5
84516,1001034603,6,4,100,5
84517,1001034604,6,4,100,5
84518,1001034605,6,4,100,5
84519,1001034606,6,4,100,5
84520,1001034607,6,4,100,5
84521,1001034608,6,4,100,5
84522,1001034609,6,4,100,5
84523,1001034610,6,4,100,5
84524,1001034611,6,4,100,5
84525,1001034612,6,4,100,5
84526,1001034613,6,4,100,5
84527,1001034614,6,4,100,5
84528,1001034615,6,4,100,5
84529,1001034616,6,4,100,5
84530,1001034617,6,4,100,5
84531,1001034618,6,4,100,5
84532,1001034619,6,4,100,5
84533,1001034620,6,4,100,5
84534,1001034621,6,4,100,5
84535,1001034622,6,4,100,5
84536,1001034623,6,4,100,5
84537,1001034624,6,4,100,5
84538,1001034625,6,4,100,5
84539,1001034626,6,4,100,5
84540,1001034627,6,4,100,5
84541,1001034628,6,4,100,5
84542,1001034629,6,4,100,5
84543,1001034630,6,4,100,5
84544,1001034631,6,4,100,5
84545,1001034632,6,4,100,5
84546,1001034633,6,4,100,5
84547,1001034634,6,4,100,5
84548,1001034635,6,4,100,5
84549,1001034636,6,4,100,5
84550,1001034637,6,4,100,5
84551,1001034638,6,4,100,5
84552,1001034639,6,4,100,5
84553,1001034640,6,4,100,5
84554,1001034641,6,4,100,5
84555,1001034642,6,4,100,5
84556,1001034643,6,4,100,5
84557,1001034644,6,4,100,5
84558,1001034645,6,4,100,5
84559,1001034646,6,4,100,5
84560,1001034647,6,4,100,5
84561,1001034648,6,4,100,5
84562,1001034649,6,4,100,5
84563,1001034650,6,4,100,5
84564,1001034651,6,4,100,5
84565,1001034652,6,4,100,5
84566,1001034653,6,4,100,5
84567,1001034654,6,4,100,5
84568,1001034655,6,4,100,5
84569,1001034656,6,4,100,5
84570,1001034657,6,4,100,5
84571,1001034658,6,4,100,5
84572,1001034659,6,4,100,5
84573,1001034660,6,4,100,5
84574,1001034661,6,4,100,5
84575,1001034662,6,4,100,5
84576,1001034663,6,4,100,5
84577,1001034664,6,4,100,5
84578,1001034665,6,4,100,5
84579,1001034666,6,4,100,5
84580,1001034667,6,4,100,5
84581,1001034668,6,4,100,5
84582,1001034669,6,4,100,5
84583,1001034670,6,4,100,5
84584,1001034671,6,4,100,5
84585,1001034672,6,4,100,5
84586,1001034673,6,4,100,5
84587,1001034674,6,4,100,5
84588,1001034675,6,4,100,5
84589,1001034676,6,4,100,5
84590,1001034677,6,4,100,5
84591,1001034678,6,4,100,5
84592,1001034679,6,4,100,5
84593,1001034680,6,4,100,5
84594,1001034681,6,4,100,5
84595,1001034682,6,4,100,5
84596,1001034683,6,4,100,5
84597,1001034684,6,4,100,5
84598,1001034685,6,4,100,5
84599,1001034686,6,4,100,5
84600,1001034687,6,4,100,5
84601,1001034688,6,4,100,5
84602,1001034689,6,4,100,5
84603,1001034690,6,4,100,5
84604,1001034691,6,4,100,5
84605,1001034692,6,4,100,5
84606,1001034693,6,4,100,5
84607,1001034694,6,4,100,5
84608,1001034695,6,4,100,5
84609,1001034696,6,4,100,5
84610,1001034697,6,4,100,5
84611,1001034698,6,4,100,5
84612,1001034699,6,4,100,5
84613,1001034700,6,4,100,5
84614,1001034701,6,4,100,5
84615,1001034702,6,4,100,5
84616,1001034703,6,4,100,5
84617,1001034704,6,4,100,5
84618,1001034705,6,4,100,5
84619,1001034706,6,4,100,5
84620,1001034707,6,4,100,5
84621,1001034708,6,4,100,5
84622,1001034709,6,4,100,5
84623,1001034710,6,4,100,5
84624,1001034711,6,4,100,5
84625,1001034712,6,4,100,5
84626,1001034713,6,4,100,5
84627,1001034714,6,4,100,5
84628,1001034715,6,4,100,5
84629,1001034716,6,4,100,5
84630,1001034717,6,4,100,5
84631,1001034718,6,4,100,5
84632,1001034719,6,4,100,5
84633,1001034720,6,4,100,5
84634,1001034721,6,4,100,5
84635,1001034722,6,4,100,5
84636,1001034723,6,4,100,5
84637,1001034724,6,4,100,5
84638,1001034725,6,4,100,5
84639,1001034726,6,4,100,5
84640,1001034727,6,4,100,5
84641,1001034728,6,4,100,5
84642,1001034729,6,4,100,5
84643,1001034730,6,4,100,5
84644,1001034731,6,4,100,5
84645,1001034732,6,4,100,5
84646,1001034733,6,4,100,5
84647,1001034734,6,4,100,5
84648,1001034735,6,4,100,5
84649,1001034736,6,4,100,5
84650,1001034737,6,4,100,5
84651,1001034738,6,4,100,5
84652,1001034739,6,4,100,5
84653,1001034740,6,4,100,5
84654,1001034741,6,4,100,5
84655,1001034742,6,4,100,5
84656,1001034743,6,4,100,5
84657,1001034744,6,4,100,5
84658,1001034745,6,4,100,5
84659,1001034746,6,4,100,5
84660,1001034747,6,4,100,5
84661,1001034748,6,4,100,5
84662,1001034749,6,4,100,5
84663,1001034750,6,4,100,5
84664,1001034751,6,4,100,5
84665,1001034752,6,4,100,5
84666,1001034753,6,4,100,5
84667,1001034754,6,4,100,5
84668,1001034755,6,4,100,5
84669,1001034756,6,4,100,5
84670,1001034757,6,4,100,5
84671,1001034758,6,4,100,5
84672,1001034759,6,4,100,5
84673,1001034760,6,4,100,5
84674,1001034761,6,4,100,5
84675,1001034762,6,4,100,5
84676,1001034763,6,4,100,5
84677,1001034764,6,4,100,5
84678,1001034765,6,4,100,5
84679,1001034766,6,4,100,5
84680,1001034767,6,4,100,5
84681,1001034768,6,4,100,5
84682,1001034769,6,4,100,5
84683,1001034770,6,4,100,5
84684,1001034771,6,4,100,5
84685,1001034772,6,4,100,5
84686,1001034773,6,4,100,5
84687,1001034774,6,4,100,5
84688,1001034775,6,4,100,5
84689,1001034776,6,4,100,5
84690,1001034777,6,4,100,5
84691,1001034778,6,4,100,5
84692,1001034779,6,4,100,5
84693,1001034780,6,4,100,5
84694,1001034781,6,4,100,5
84695,1001034782,6,4,100,5
84696,1001034783,6,4,100,5
84697,1001034784,6,4,100,5
